Presidential_Candidate,Message,Created_Time,Type,Link,story,Likes_Count,Comments_Count,Shares_Count,Engagement
John Dramani Mahama,"I am in Abidjan to deepen the relations between our two countries- relations that should be hinged on greater economic ties and interaction between our people. 

My meetings with President Alassane Ouattara have centred on boosting economic activities between our two countries, how we can spearhead the regional integration efforts of the subregion, how to amicably resolve our maritime border issues and subregional security. 
 
On behalf of the people of Ghana, I received the highest national award of Côte d'Ivoire, the Grand Croix, at a ceremony at the Presidential Palace. 

Long Live Ghana- Côte d'Ivoire relations.",2016-06-02T09:29:25+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1249970041680816/?type=3,John Dramani Mahama added 9 new photos.,7577,549,593,8719
John Dramani Mahama,"So, at Komenda on Monday, we inaugurated the New Komenda Sugar Factory, an important infrastructure and economic project. I am happy that after many decades, Ghana can start producing sugar again, reducing the amount of sugar we import while creating economic opportunities for our local people and farmers. 
This is just another of the many practical examples we have to show of the Agenda for the Transformation of our economy. 
Let's continue #TransformingGhana and #ChangingLives.",2016-05-31T20:10:17+0000,video,https://www.facebook.com/JDMahama/videos/1248992181778602/,NA,5566,549,1265,7380
John Dramani Mahama,NA,2016-05-31T15:03:46+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1248867221791098/?type=3,John Dramani Mahama added a new photo.,3600,210,345,4155
John Dramani Mahama,"Cabinet today approved the Inter-Agency Taskforce put together to resolve complaints from the public regarding the bills and charges being received from the Electricity Company of Ghana (ECG) in respect of our consumption of power. 

I share the frustration of Ghanaians affected by this anomalous situation and will do everything possible to find a speedy and sustainable solution to this issue.

Following our very detailed and exhaustive discussions in Cabinet this morning, we approved the steps taken by the Ministry of Power, and expect the Taskforce, which comprises the Energy Commission, the ECG, the Public Utilities Regulatory Commission (PURC) and other stakeholders to submit its report and solution on June 03, 2016 for immediate implementation. 

The present situation has to end, and I assure my fellow Ghanaians that this too, like other challenges we have faced together, will be fixed.",2016-05-26T23:52:55+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1245800905431063/?type=3,John Dramani Mahama added 8 new photos.,11865,1087,900,13852
John Dramani Mahama,"My brothers and sisters, today we celebrate Mother Africa. Over the last decade, African countries, like our beloved Ghana, have been working to improve further our democratic credentials and economic prospects. 

I am happy that Ghana continues to lead this effort and is impacting our subregion and the continent. This in itself is ensuring a powerful and positive impact on the wellbeing of millions and millions of people.

Africa is rising, there is no question about that. We are rising from violence and dictatorship to peace and democracy; we are transforming our economies from those based on the export of raw materials to modern ones, able to produce value added goods and services; we are rising from misery and absolute poverty to a place of hope and improved standards of living. 

The African middle class is the fastest growing middle class in the world today. 

Of course, things are far from perfect in Africa, and we still have a long way to go, especially when it comes to sustainable solutions for our youth. However, our voice is now stronger and more respected in the world. We no longer need sympathy – we need fair partnerships and opportunities.

Let us all continue on this path of transformation. Let us all keep working hard for a better future for our generation and the generations yet to come. 

Let us all unite in our common prayer for a more open and inclusive Africa, where everyone would live a dignified and meaningful life. 

May God bless Mother Africa, our forebears and all our brothers and sisters!",2016-05-25T11:48:41+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1244758865535267/?type=3,NA,12445,395,241,13081
John Dramani Mahama,NA,2016-05-23T14:15:11+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1243557148988772/?type=3,John Dramani Mahama added a new photo.,9101,300,182,9583
John Dramani Mahama,"I have been in Japan over the last three days, and I am happy to convey on behalf of my countrymen and women, our appreciation to Prime Minister Shinzo Abe and the people of Japan for the restoration of the Yen Loan Portfolio, which was cancelled in the year 2000. 

Following our discussions, the Government of Japan has agreed to finance at the cost of ¥11.2 billion, our request for a new bridge over the Volta River, which is part of our eastern corridor road network and will be critical in improving transportation between the Northern part of Ghana and the South.

Japan is also financing the construction of the second phase of the Sekondi Fishing Harbour project, and a ¥2.3 billion Advanced Research Centre for Infectious Diseases at the Noguchi Memorial Institute for Medical Research at Legon. 

More of our young people will also benefit from scholarships to study under the ABE Initiative. All these will contribute greatly to the expansion of our country’s infrastructure and human resource to boost further growth. They also mean more new jobs in the near future, and more so, a transformational impact on our economy, with a significant multiplier effect.

Let us keep transforming Ghana!",2016-05-20T11:06:15+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1241536749190812/?type=3,John Dramani Mahama added 8 new photos.,16492,1029,664,18185
John Dramani Mahama,"As the saying goes in Japan, “Keizoku wa chikara nari”, meaning Continuance is strength. This Japanese proverb resonated in my mind when I was driven into the Imperial Palace in Tokyo with my wife, Lordina, for my second opportunity to meet and interact with Emperor Akihito and his wife, Empress Michiko. 

The proverb became more relevant after our discussions and as my thoughts went back to my very first time in Tokyo as a young staff of the Japanese Embassy in Accra. 

Japan is indeed a living proof that an ambitious and creative people can rise again from its own ashes. For me, this Japanese rebirth has always been an inspiration, and I do believe we all have a lot to learn from their experience and the maintenance of their culture and traditions in a dynamic and evolving way.

Ghana, like Japan, has had its share of challenges and hard times, but we have always been able to overcome them through hard work, perseverance and vision. 

This is because continuance is strength. Let us continue, then, to keep building a proud and modern Ghana.",2016-05-19T17:46:58+0000,photo,https://www.facebook.com/JDMahama/photos/a.685227991488360.1073741853.472991836045311/1241069335904220/?type=3,John Dramani Mahama added 5 new photos.,16568,679,651,17898
John Dramani Mahama,"My friends, when I met with fellow Ghanaians in London recently, I shared with them my thoughts about the present and the future of our country. 

Let me use this opportunity to share the same thoughts with all of you. 

I'm not saying I've made Ghana a paradise, but I'm building on what I inherited from my predecessors and I'm taking it to the next level. In four years, I cannot fix everything, but I will take the steps that continue to fix the problems we've identified. That is why Ghana is changing and at a reasonable speed. 

I am investing massively in infrastructure to help make access to healthcare, education, potable water and electricity easier and better. 

Through these, we have and will continue to create more jobs and work to transform our economy into a fully fledged middle income country. 

There is still a lot of work to do, so let’s keep moving forward! 

Let’s keep transforming Ghana!",2016-05-16T18:41:17+0000,photo,https://www.facebook.com/JDMahama/photos/a.685227991488360.1073741853.472991836045311/1239136566097497/?type=3,John Dramani Mahama added 4 new photos.,20337,1635,941,22913
John Dramani Mahama,"I participated in the UK-organised anti-corruption summit in London yesterday. Ghana is present at this summit as one of the most successful democracies in Africa, and I had the opportunity to share our story with other leaders and engaged in some media interactions.  

If you didn’t know already, I am happy to inform you that we are now, officially, the fifth democracy in Africa. In the prestigious Democracy Index 2015, we were ranked 53rd in the world, a leap of no less than 15 places since 2014. This significant leap offers others inspiration and hope.

Our democratic success in the last four years is - and will continue to be - doubled by our success in the fight against corruption. This summit offers us the opportunity to find new, innovative solutions, and also to showcase the important steps we have been taking to fight corruption.

For me, it is of paramount importance that we move forward Ghana’s anti-corruption agenda as contained in the National Anti-Corruption Action Plan (2015-2024) and our commitments under the UN Convention against Corruption (UNCAC). 

Our hard work, our vision and dedication earned us a well-deserved place in the community of nations. Let us all keep moving forward and upwards!",2016-05-13T11:53:23+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1236866172991203/?type=3,John Dramani Mahama added 7 new photos.,25836,1479,912,28227
John Dramani Mahama,"Ahead of our meetings today in London, my colleagues and I were hosted to a welcome reception by the UK Prime Minister, David Cameron on Wednesday evening. 
It was an opportunity to interact with colleagues and heads of some international institutions including the Managing Director of the IMF, Christine Lagarde and the new Secretary General of the Commonwealth, Baroness Scotland. 
I also discussed some pertinent issues with President Buhari of Nigeria.",2016-05-12T07:31:14+0000,photo,https://www.facebook.com/JDMahama/photos/a.477609928916835.109615.472991836045311/1236085716402582/?type=3,John Dramani Mahama added 5 new photos.,14073,925,710,15708
